id	donor	eartag	day	cage	treatment	strain	type	File	inoculum	donor.id	cage_un	eartag_un	day2
H3293.1207.B.D12	H3293	1207	D12	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D12
H3293.1207.B.D10	H3293	1207	D10	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D10
H3293.1207.B.D08	H3293	1207	D08	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D08
H3293.1207.B.D06	H3293	1207	D06	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D06
H3293.1207.B.D03	H3293	1207	D03	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D03
H3293.1220.B.D11	H3293	1220	D11	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D11
H3293.1220.B.D09	H3293	1220	D09	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D09
H3293.1220.B.D07	H3293	1220	D07	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D07
H3293.1220.B.D05	H3293	1220	D05	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D05
H3293.1220.B.D04	H3293	1220	D04	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D04
H3293.1220.B.D02	H3293	1220	D02	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D02
H3293.1220.B.D01	H3293	1220	D01	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D01
H3293.1220.B.D15	H3293	1220	D15	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D15
H3293.1220.B.D13	H3293	1220	D13	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D13
H3293.1220.B.D21	H3293	1220	D21	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D21
H3293.1220.B.D20	H3293	1220	D20	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D20
H3293.1220.B.D19	H3293	1220	D19	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D19
H3293.1220.B.D18	H3293	1220	D18	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D18
H3293.1220.B.D16	H3293	1220	D16	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D16
H3293.1220.B.D14	H3293	1220	D14	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D14
H3293.1220.B.D12	H3293	1220	D12	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D12
H3293.1220.B.D10	H3293	1220	D10	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D10
H3293.1220.B.D08	H3293	1220	D08	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D08
H3293.1220.B.D06	H3293	1220	D06	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D06
H3293.1220.B.D03	H3293	1220	D03	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1220	D03
H3293.1376.B.D11	H3293	1376	D11	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D11
H3293.1376.B.D09	H3293	1376	D09	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D09
H3293.1376.B.D07	H3293	1376	D07	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D07
H3293.1376.B.D04	H3293	1376	D04	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D04
H3293.1376.B.D02	H3293	1376	D02	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D02
H3293.1376.B.D01	H3293	1376	D01	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D01
H3293.1376.B.D15	H3293	1376	D15	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D15
H3293.1376.B.D13	H3293	1376	D13	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D13
H3293.1376.B.D21	H3293	1376	D21	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D21
H3293.1376.B.D20	H3293	1376	D20	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D20
H3293.1376.B.D19	H3293	1376	D19	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D19
H3293.1376.B.D18	H3293	1376	D18	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D18
H3293.1376.B.D16	H3293	1376	D16	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D16
H3293.1376.B.D14	H3293	1376	D14	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D14
H3293.1376.B.D12	H3293	1376	D12	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D12
H3293.1376.B.D10	H3293	1376	D10	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D10
H3293.1376.B.D08	H3293	1376	D08	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D08
H3293.1376.B.D06	H3293	1376	D06	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D06
H3293.1376.B.D03	H3293	1376	D03	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1376	D03
H3293.1384.B.D11	H3293	1384	D11	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D11
H3293.1384.B.D09	H3293	1384	D09	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D09
H3293.1384.B.D07	H3293	1384	D07	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D07
H3293.1384.B.D05	H3293	1384	D05	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D05
H3293.1384.B.D02	H3293	1384	D02	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D02
H3293.1384.B.D01	H3293	1384	D01	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D01
H3293.1384.B.D17	H3293	1384	D17	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D17
H3293.1384.B.D15	H3293	1384	D15	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D15
H3293.1384.B.D21	H3293	1384	D21	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D21
H3293.1384.B.D20	H3293	1384	D20	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D20
H3293.1384.B.D19	H3293	1384	D19	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D19
H3293.1384.B.D18	H3293	1384	D18	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D18
H3293.1384.B.D16	H3293	1384	D16	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D16
H3293.1384.B.D14	H3293	1384	D14	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D14
H3293.1384.B.D12	H3293	1384	D12	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D12
H3293.1384.B.D10	H3293	1384	D10	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D10
H3293.1384.B.D08	H3293	1384	D08	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D08
H3293.1384.B.D06	H3293	1384	D06	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D06
H3293.1384.B.D03	H3293	1384	D03	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1384	D03
H3293.nt.B.D09	H3293	nt	D09	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D09
H3293.nt.B.D07	H3293	nt	D07	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D07
H3293.nt.B.D04	H3293	nt	D04	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D04
H3293.nt.B.D13	H3293	nt	D13	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D13
H3293.nt.B.D21	H3293	nt	D21	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D21
H3293.nt.B.D20	H3293	nt	D20	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D20
H3293.nt.B.D19	H3293	nt	D19	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D19
H3293.nt.B.D18	H3293	nt	D18	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D18
H3293.nt.B.D16	H3293	nt	D16	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D16
H3293.nt.B.D14	H3293	nt	D14	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D14
H3293.nt.B.D12	H3293	nt	D12	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D12
H3293.nt.B.D10	H3293	nt	D10	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D10
H3293.nt.B.D08	H3293	nt	D08	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D08
H3293.nt.B.D06	H3293	nt	D06	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D06
H3293.nt.B.D03	H3293	nt	D03	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_nt	D03
H3293.inoculum_1	H3293	inoculum_1	inoculum	NA	none	NA	inoculum	H3293A_ntb	Human	H3293.inoculum_1	H3293_NA	H3293_NA_inoculum_1	D00
H3293.B102.D.D10	H3293	B102	D10	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D10
H3293.B102.D.D11	H3293	B102	D11	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D11
H3293.B102.D.D12	H3293	B102	D12	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D12
H3293.B102.D.D13	H3293	B102	D13	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D13
H3293.B102.D.D14	H3293	B102	D14	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D14
H3293.B102.D.D15	H3293	B102	D15	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D15
H3293.B102.D.D16	H3293	B102	D16	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D16
H3293.B102.D.D17	H3293	B102	D17	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D17
H3293.B102.D.D18	H3293	B102	D18	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D18
H3293.B102.D.D01	H3293	B102	D01	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D01
H3293.B102.D.D22	H3293	B102	D22	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D22
H3293.B102.D.D02	H3293	B102	D02	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D02
H3293.B102.D.D03	H3293	B102	D03	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D03
H3293.B102.D.D04	H3293	B102	D04	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D04
H3293.B102.D.D05	H3293	B102	D05	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D05
H3293.B102.D.D06	H3293	B102	D06	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D06
H3293.B102.D.D07	H3293	B102	D07	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D07
H3293.B102.D.D08	H3293	B102	D08	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D08
H3293.B102.D.D09	H3293	B102	D09	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B102	D09
H3293.B107.D.D10	H3293	B107	D10	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D10
H3293.B107.D.D11	H3293	B107	D11	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D11
H3293.B107.D.D12	H3293	B107	D12	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D12
H3293.B107.D.D13	H3293	B107	D13	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D13
H3293.B107.D.D14	H3293	B107	D14	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D14
H3293.B107.D.D15	H3293	B107	D15	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D15
H3293.B107.D.D16	H3293	B107	D16	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D16
H3293.B107.D.D17	H3293	B107	D17	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D17
H3293.B107.D.D18	H3293	B107	D18	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D18
H3293.B107.D.D01	H3293	B107	D01	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D01
H3293.B107.D.D22	H3293	B107	D22	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D22
H3293.B107.D.D02	H3293	B107	D02	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D02
H3293.B107.D.D03	H3293	B107	D03	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D03
H3293.B107.D.D04	H3293	B107	D04	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D04
H3293.B107.D.D05	H3293	B107	D05	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D05
H3293.B107.D.D06	H3293	B107	D06	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D06
H3293.B107.D.D07	H3293	B107	D07	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D07
H3293.B107.D.D08	H3293	B107	D08	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D08
H3293.B107.D.D09	H3293	B107	D09	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B107	D09
H3293.B117.E.D10	H3293	B117	D10	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D10
H3293.B117.E.D11	H3293	B117	D11	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D11
H3293.B117.E.D12	H3293	B117	D12	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D12
H3293.B117.E.D13	H3293	B117	D13	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D13
H3293.B117.E.D14	H3293	B117	D14	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D14
H3293.B117.E.D15	H3293	B117	D15	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D15
H3293.B117.E.D16	H3293	B117	D16	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D16
H3293.B117.E.D17	H3293	B117	D17	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D17
H3293.B117.E.D18	H3293	B117	D18	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D18
H3293.B117.E.D01	H3293	B117	D01	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D01
H3293.B117.E.D22	H3293	B117	D22	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D22
H3293.B117.E.D02	H3293	B117	D02	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D02
H3293.B117.E.D03	H3293	B117	D03	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D03
H3293.B117.E.D04	H3293	B117	D04	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D04
H3293.B117.E.D05	H3293	B117	D05	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D05
H3293.B117.E.D06	H3293	B117	D06	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D06
H3293.B117.E.D07	H3293	B117	D07	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D07
H3293.B117.E.D08	H3293	B117	D08	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D08
H3293.B117.E.D09	H3293	B117	D09	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B117	D09
H3293.B124.D.D10	H3293	B124	D10	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D10
H3293.B124.D.D11	H3293	B124	D11	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D11
H3293.B124.D.D12	H3293	B124	D12	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D12
H3293.B124.D.D16	H3293	B124	D16	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D16
H3293.B124.D.D17	H3293	B124	D17	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D17
H3293.B124.D.D18	H3293	B124	D18	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D18
H3293.B124.D.D01	H3293	B124	D01	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D01
H3293.B124.D.D22	H3293	B124	D22	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D22
H3293.B124.D.D02	H3293	B124	D02	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D02
H3293.B124.D.D03	H3293	B124	D03	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D03
H3293.B124.D.D04	H3293	B124	D04	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D04
H3293.B124.D.D05	H3293	B124	D05	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D05
H3293.B124.D.D06	H3293	B124	D06	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D06
H3293.B124.D.D07	H3293	B124	D07	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D07
H3293.B124.D.D08	H3293	B124	D08	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D08
H3293.B124.D.D09	H3293	B124	D09	D	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_D	H3293_D_B124	D09
H3293.B157.E.D10	H3293	B157	D10	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D10
H3293.B157.E.D11	H3293	B157	D11	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D11
H3293.B157.E.D12	H3293	B157	D12	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D12
H3293.B157.E.D13	H3293	B157	D13	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D13
H3293.B157.E.D14	H3293	B157	D14	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D14
H3293.B157.E.D15	H3293	B157	D15	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D15
H3293.B157.E.D16	H3293	B157	D16	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D16
H3293.B157.E.D17	H3293	B157	D17	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D17
H3293.B157.E.D18	H3293	B157	D18	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D18
H3293.B157.E.D01	H3293	B157	D01	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D01
H3293.B157.E.D22	H3293	B157	D22	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D22
H3293.B157.E.D02	H3293	B157	D02	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D02
H3293.B157.E.D03	H3293	B157	D03	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D03
H3293.B157.E.D04	H3293	B157	D04	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D04
H3293.B157.E.D05	H3293	B157	D05	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D05
H3293.B157.E.D06	H3293	B157	D06	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D06
H3293.B157.E.D07	H3293	B157	D07	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D07
H3293.B157.E.D08	H3293	B157	D08	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D08
H3293.B157.E.D09	H3293	B157	D09	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B157	D09
H3293.B172.E.D10	H3293	B172	D10	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D10
H3293.B172.E.D11	H3293	B172	D11	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D11
H3293.B172.E.D12	H3293	B172	D12	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D12
H3293.B172.E.D13	H3293	B172	D13	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D13
H3293.B172.E.D14	H3293	B172	D14	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D14
H3293.B172.E.D15	H3293	B172	D15	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D15
H3293.B172.E.D16	H3293	B172	D16	E	none	C57Bl/6	sample	H3293B_mlj	Human	H3293.inoculum_1	H3293_E	H3293_E_B172	D16
